ds,year,month,day,weekday,is_weekend,hour,y
2023-09-30 02:00:00,2023,9,30,5,1,2,0.0
2023-09-30 03:00:00,2023,9,30,5,1,3,0.0
2023-09-30 04:00:00,2023,9,30,5,1,4,0.0
2023-09-30 05:00:00,2023,9,30,5,1,5,0.0
2023-09-30 06:00:00,2023,9,30,5,1,6,0.0
2023-09-30 07:00:00,2023,9,30,5,1,7,0.0
2023-09-30 08:00:00,2023,9,30,5,1,8,0.0700000000069849
2023-09-30 09:00:00,2023,9,30,5,1,9,3.6300000000046566
2023-09-30 10:00:00,2023,9,30,5,1,10,29.079999999987194
2023-09-30 11:00:00,2023,9,30,5,1,11,12.410000000003492
2023-09-30 12:00:00,2023,9,30,5,1,12,12.24000000001979
2023-09-30 13:00:00,2023,9,30,5,1,13,12.129999999975553
2023-09-30 14:00:00,2023,9,30,5,1,14,12.010000000009311
2023-09-30 15:00:00,2023,9,30,5,1,15,11.769999999989524
2023-09-30 16:00:00,2023,9,30,5,1,16,11.68000000002212
2023-09-30 17:00:00,2023,9,30,5,1,17,11.0
2023-09-30 18:00:00,2023,9,30,5,1,18,16.85000000000582
2023-09-30 19:00:00,2023,9,30,5,1,19,26.35999999998603
2023-09-30 20:00:00,2023,9,30,5,1,20,4.739999999990687
2023-09-30 21:00:00,2023,9,30,5,1,21,0.0
2023-09-30 22:00:00,2023,9,30,5,1,22,0.0
2023-09-30 23:00:00,2023,9,30,5,1,23,0.0
2023-10-01 00:00:00,2023,10,1,6,1,0,0.0
2023-10-01 01:00:00,2023,10,1,6,1,1,0.0
2023-10-01 02:00:00,2023,10,1,6,1,2,0.0
2023-10-01 03:00:00,2023,10,1,6,1,3,0.0
2023-10-01 04:00:00,2023,10,1,6,1,4,0.0
2023-10-01 05:00:00,2023,10,1,6,1,5,0.0
2023-10-01 06:00:00,2023,10,1,6,1,6,0.0
2023-10-01 07:00:00,2023,10,1,6,1,7,0.0
2023-10-01 08:00:00,2023,10,1,6,1,8,0.0599999999976716
2023-10-01 09:00:00,2023,10,1,6,1,9,3.6999999999825377
2023-10-01 10:00:00,2023,10,1,6,1,10,21.91000000000349
2023-10-01 11:00:00,2023,10,1,6,1,11,11.25
2023-10-01 12:00:00,2023,10,1,6,1,12,11.85000000000582
2023-10-01 13:00:00,2023,10,1,6,1,13,11.929999999993017
2023-10-01 14:00:00,2023,10,1,6,1,14,82.36000000001513
2023-10-01 15:00:00,2023,10,1,6,1,15,121.44999999998254
2023-10-01 16:00:00,2023,10,1,6,1,16,114.71000000002095
2023-10-01 17:00:00,2023,10,1,6,1,17,91.5099999999802
2023-10-01 18:00:00,2023,10,1,6,1,18,61.52000000001863
2023-10-01 19:00:00,2023,10,1,6,1,19,19.470000000001164
2023-10-01 20:00:00,2023,10,1,6,1,20,4.529999999998836
2023-10-01 21:00:00,2023,10,1,6,1,21,0.0
2023-10-01 22:00:00,2023,10,1,6,1,22,0.0
2023-10-01 23:00:00,2023,10,1,6,1,23,0.0
2023-10-02 00:00:00,2023,10,2,0,0,0,0.0
2023-10-02 01:00:00,2023,10,2,0,0,1,0.0
2023-10-02 02:00:00,2023,10,2,0,0,2,0.0
2023-10-02 03:00:00,2023,10,2,0,0,3,0.0
2023-10-02 04:00:00,2023,10,2,0,0,4,0.0
2023-10-02 05:00:00,2023,10,2,0,0,5,0.0
2023-10-02 06:00:00,2023,10,2,0,0,6,0.0
2023-10-02 07:00:00,2023,10,2,0,0,7,0.0
2023-10-02 08:00:00,2023,10,2,0,0,8,0.0499999999883584
2023-10-02 09:00:00,2023,10,2,0,0,9,3.309999999997672
2023-10-02 10:00:00,2023,10,2,0,0,10,34.19000000000233
2023-10-02 11:00:00,2023,10,2,0,0,11,73.86000000001513
2023-10-02 12:00:00,2023,10,2,0,0,12,108.30999999999769
2023-10-02 13:00:00,2023,10,2,0,0,13,122.13000000000466
2023-10-02 14:00:00,2023,10,2,0,0,14,126.66000000000348
2023-10-02 15:00:00,2023,10,2,0,0,15,123.31999999997788
2023-10-02 16:00:00,2023,10,2,0,0,16,112.41000000000348
2023-10-02 17:00:00,2023,10,2,0,0,17,97.17999999999302
2023-10-02 18:00:00,2023,10,2,0,0,18,53.45000000001164
2023-10-02 19:00:00,2023,10,2,0,0,19,24.17000000001281
2023-10-02 20:00:00,2023,10,2,0,0,20,7.279999999998836
2023-10-02 21:00:00,2023,10,2,0,0,21,0.0
2023-10-02 22:00:00,2023,10,2,0,0,22,0.0
2023-10-02 23:00:00,2023,10,2,0,0,23,0.0
2023-10-03 00:00:00,2023,10,3,1,0,0,0.0
2023-10-03 01:00:00,2023,10,3,1,0,1,0.0
2023-10-03 02:00:00,2023,10,3,1,0,2,0.0
2023-10-03 03:00:00,2023,10,3,1,0,3,0.0
2023-10-03 04:00:00,2023,10,3,1,0,4,0.0
2023-10-03 05:00:00,2023,10,3,1,0,5,0.0
2023-10-03 06:00:00,2023,10,3,1,0,6,0.0
2023-10-03 07:00:00,2023,10,3,1,0,7,0.0
2023-10-03 08:00:00,2023,10,3,1,0,8,0.1600000000034924
2023-10-03 09:00:00,2023,10,3,1,0,9,3.430000000022119
2023-10-03 10:00:00,2023,10,3,1,0,10,24.02999999999884
2023-10-03 11:00:00,2023,10,3,1,0,11,53.14999999999418
2023-10-03 12:00:00,2023,10,3,1,0,12,90.48999999999069
2023-10-03 13:00:00,2023,10,3,1,0,13,122.17999999999302
2023-10-03 14:00:00,2023,10,3,1,0,14,121.70000000001164
2023-10-03 15:00:00,2023,10,3,1,0,15,121.04000000000816
2023-10-03 16:00:00,2023,10,3,1,0,16,110.66000000000348
2023-10-03 17:00:00,2023,10,3,1,0,17,96.80999999999769
2023-10-03 18:00:00,2023,10,3,1,0,18,67.31999999997788
2023-10-03 19:00:00,2023,10,3,1,0,19,28.5
2023-10-03 20:00:00,2023,10,3,1,0,20,4.14000000001397
2023-10-03 21:00:00,2023,10,3,1,0,21,0.0
2023-10-03 22:00:00,2023,10,3,1,0,22,0.0
2023-10-03 23:00:00,2023,10,3,1,0,23,0.0
2023-10-04 00:00:00,2023,10,4,2,0,0,0.0
2023-10-04 01:00:00,2023,10,4,2,0,1,0.0
2023-10-04 02:00:00,2023,10,4,2,0,2,0.0
2023-10-04 03:00:00,2023,10,4,2,0,3,0.0
2023-10-04 04:00:00,2023,10,4,2,0,4,0.0
2023-10-04 05:00:00,2023,10,4,2,0,5,0.0
2023-10-04 06:00:00,2023,10,4,2,0,6,0.0
2023-10-04 07:00:00,2023,10,4,2,0,7,0.0
2023-10-04 08:00:00,2023,10,4,2,0,8,0.0499999999883584
2023-10-04 09:00:00,2023,10,4,2,0,9,3.429999999993015
2023-10-04 10:00:00,2023,10,4,2,0,10,28.20000000001164
2023-10-04 11:00:00,2023,10,4,2,0,11,70.38999999998487
2023-10-04 12:00:00,2023,10,4,2,0,12,104.77000000001864
2023-10-04 13:00:00,2023,10,4,2,0,13,122.35999999998604
2023-10-04 14:00:00,2023,10,4,2,0,14,125.63000000000466
2023-10-04 15:00:00,2023,10,4,2,0,15,125.66000000000348
2023-10-04 16:00:00,2023,10,4,2,0,16,114.01999999998952
2023-10-04 17:00:00,2023,10,4,2,0,17,96.01000000000931
2023-10-04 18:00:00,2023,10,4,2,0,18,65.23000000001048
2023-10-04 19:00:00,2023,10,4,2,0,19,27.40999999997439
2023-10-04 20:00:00,2023,10,4,2,0,20,3.760000000009313
2023-10-04 21:00:00,2023,10,4,2,0,21,0.0
2023-10-04 22:00:00,2023,10,4,2,0,22,0.0
2023-10-04 23:00:00,2023,10,4,2,0,23,0.0
2023-10-05 00:00:00,2023,10,5,3,0,0,0.0
2023-10-05 01:00:00,2023,10,5,3,0,1,0.0
2023-10-05 02:00:00,2023,10,5,3,0,2,0.0
2023-10-05 03:00:00,2023,10,5,3,0,3,0.0
2023-10-05 04:00:00,2023,10,5,3,0,4,0.0
2023-10-05 05:00:00,2023,10,5,3,0,5,0.0
2023-10-05 06:00:00,2023,10,5,3,0,6,0.0
2023-10-05 07:00:00,2023,10,5,3,0,7,0.0
2023-10-05 08:00:00,2023,10,5,3,0,8,0.0299999999988358
2023-10-05 09:00:00,2023,10,5,3,0,9,3.1900000000023283
2023-10-05 10:00:00,2023,10,5,3,0,10,29.35999999998603
2023-10-05 11:00:00,2023,10,5,3,0,11,71.25
2023-10-05 12:00:00,2023,10,5,3,0,12,104.19000000000231
2023-10-05 13:00:00,2023,10,5,3,0,13,121.16000000000348
2023-10-05 14:00:00,2023,10,5,3,0,14,124.08999999999652
2023-10-05 15:00:00,2023,10,5,3,0,15,123.61000000001512
2023-10-05 16:00:00,2023,10,5,3,0,16,112.69000000000231
2023-10-05 17:00:00,2023,10,5,3,0,17,95.29000000000816
2023-10-05 18:00:00,2023,10,5,3,0,18,64.98999999999069
2023-10-05 19:00:00,2023,10,5,3,0,19,26.619999999995343
2023-10-05 20:00:00,2023,10,5,3,0,20,3.220000000001164
2023-10-05 21:00:00,2023,10,5,3,0,21,0.0
2023-10-05 22:00:00,2023,10,5,3,0,22,0.0
2023-10-05 23:00:00,2023,10,5,3,0,23,0.0
2023-10-06 00:00:00,2023,10,6,4,0,0,0.0
2023-10-06 01:00:00,2023,10,6,4,0,1,0.0
2023-10-06 02:00:00,2023,10,6,4,0,2,0.0
2023-10-06 03:00:00,2023,10,6,4,0,3,0.0
2023-10-06 04:00:00,2023,10,6,4,0,4,0.0
2023-10-06 05:00:00,2023,10,6,4,0,5,0.0
2023-10-06 06:00:00,2023,10,6,4,0,6,0.0
2023-10-06 07:00:00,2023,10,6,4,0,7,0.0
2023-10-06 08:00:00,2023,10,6,4,0,8,0.0599999999976716
2023-10-06 09:00:00,2023,10,6,4,0,9,2.820000000006985
2023-10-06 10:00:00,2023,10,6,4,0,10,29.380000000004657
2023-10-06 11:00:00,2023,10,6,4,0,11,72.54999999998836
2023-10-06 12:00:00,2023,10,6,4,0,12,106.02999999999884
2023-10-06 13:00:00,2023,10,6,4,0,13,119.48999999999069
2023-10-06 14:00:00,2023,10,6,4,0,14,114.20000000001164
2023-10-06 15:00:00,2023,10,6,4,0,15,111.23000000001048
2023-10-06 16:00:00,2023,10,6,4,0,16,111.63999999998488
2023-10-06 17:00:00,2023,10,6,4,0,17,61.36999999999534
2023-10-06 18:00:00,2023,10,6,4,0,18,64.88000000000466
2023-10-06 19:00:00,2023,10,6,4,0,19,26.089999999996508
2023-10-06 20:00:00,2023,10,6,4,0,20,2.8399999999965075
2023-10-06 21:00:00,2023,10,6,4,0,21,0.0
2023-10-06 22:00:00,2023,10,6,4,0,22,0.0
2023-10-06 23:00:00,2023,10,6,4,0,23,0.0
2023-10-07 00:00:00,2023,10,7,5,1,0,0.0
2023-10-07 01:00:00,2023,10,7,5,1,1,0.0
2023-10-07 02:00:00,2023,10,7,5,1,2,0.0
2023-10-07 03:00:00,2023,10,7,5,1,3,0.0
2023-10-07 04:00:00,2023,10,7,5,1,4,0.0
2023-10-07 05:00:00,2023,10,7,5,1,5,0.0
2023-10-07 06:00:00,2023,10,7,5,1,6,0.0
2023-10-07 07:00:00,2023,10,7,5,1,7,0.0
2023-10-07 08:00:00,2023,10,7,5,1,8,0.0199999999895226
2023-10-07 09:00:00,2023,10,7,5,1,9,3.3800000000046566
2023-10-07 10:00:00,2023,10,7,5,1,10,24.589999999996508
2023-10-07 11:00:00,2023,10,7,5,1,11,25.470000000001164
2023-10-07 12:00:00,2023,10,7,5,1,12,12.540000000008147
2023-10-07 13:00:00,2023,10,7,5,1,13,12.85999999998603
2023-10-07 14:00:00,2023,10,7,5,1,14,12.120000000024447
2023-10-07 15:00:00,2023,10,7,5,1,15,12.449999999982538
2023-10-07 16:00:00,2023,10,7,5,1,16,12.85000000000582
2023-10-07 17:00:00,2023,10,7,5,1,17,13.39999999999418
2023-10-07 18:00:00,2023,10,7,5,1,18,26.52999999999884
2023-10-07 19:00:00,2023,10,7,5,1,19,20.20000000001164
2023-10-07 20:00:00,2023,10,7,5,1,20,2.6000000000058208
2023-10-07 21:00:00,2023,10,7,5,1,21,0.0
2023-10-07 22:00:00,2023,10,7,5,1,22,0.0
2023-10-07 23:00:00,2023,10,7,5,1,23,0.0
2023-10-08 00:00:00,2023,10,8,6,1,0,0.0
2023-10-08 01:00:00,2023,10,8,6,1,1,0.0
2023-10-08 02:00:00,2023,10,8,6,1,2,0.0
2023-10-08 03:00:00,2023,10,8,6,1,3,0.0
2023-10-08 04:00:00,2023,10,8,6,1,4,0.0
2023-10-08 05:00:00,2023,10,8,6,1,5,0.0
2023-10-08 06:00:00,2023,10,8,6,1,6,0.0
2023-10-08 07:00:00,2023,10,8,6,1,7,0.0
2023-10-08 08:00:00,2023,10,8,6,1,8,0.0200000000186264
2023-10-08 09:00:00,2023,10,8,6,1,9,2.7599999999802094
2023-10-08 10:00:00,2023,10,8,6,1,10,22.69000000000233
2023-10-08 11:00:00,2023,10,8,6,1,11,11.960000000020957
2023-10-08 12:00:00,2023,10,8,6,1,12,36.25999999998021
2023-10-08 13:00:00,2023,10,8,6,1,13,114.07000000000698
2023-10-08 14:00:00,2023,10,8,6,1,14,117.54999999998836
2023-10-08 15:00:00,2023,10,8,6,1,15,112.71000000002095
2023-10-08 16:00:00,2023,10,8,6,1,16,94.27999999999884
2023-10-08 17:00:00,2023,10,8,6,1,17,74.10999999998603
2023-10-08 18:00:00,2023,10,8,6,1,18,45.23999999999069
2023-10-08 19:00:00,2023,10,8,6,1,19,20.85000000000582
2023-10-08 20:00:00,2023,10,8,6,1,20,3.5899999999965075
2023-10-08 21:00:00,2023,10,8,6,1,21,0.0
2023-10-08 22:00:00,2023,10,8,6,1,22,0.0
2023-10-08 23:00:00,2023,10,8,6,1,23,0.0
2023-10-09 00:00:00,2023,10,9,0,0,0,0.0
2023-10-09 01:00:00,2023,10,9,0,0,1,0.0
2023-10-09 02:00:00,2023,10,9,0,0,2,0.0
2023-10-09 03:00:00,2023,10,9,0,0,3,0.0
2023-10-09 04:00:00,2023,10,9,0,0,4,0.0
2023-10-09 05:00:00,2023,10,9,0,0,5,0.0
2023-10-09 06:00:00,2023,10,9,0,0,6,0.0
2023-10-09 07:00:00,2023,10,9,0,0,7,0.0
2023-10-09 08:00:00,2023,10,9,0,0,8,0.0799999999871943
2023-10-09 09:00:00,2023,10,9,0,0,9,2.5500000000174623
2023-10-09 10:00:00,2023,10,9,0,0,10,22.989999999990687
2023-10-09 11:00:00,2023,10,9,0,0,11,70.08999999999651
2023-10-09 12:00:00,2023,10,9,0,0,12,92.51000000000931
2023-10-09 13:00:00,2023,10,9,0,0,13,114.4199999999837
2023-10-09 14:00:00,2023,10,9,0,0,14,122.77000000001864
2023-10-09 15:00:00,2023,10,9,0,0,15,120.5
2023-10-09 16:00:00,2023,10,9,0,0,16,110.94000000000231
2023-10-09 17:00:00,2023,10,9,0,0,17,93.75
2023-10-09 18:00:00,2023,10,9,0,0,18,65.91000000000349
2023-10-09 19:00:00,2023,10,9,0,0,19,19.29999999998836
2023-10-09 20:00:00,2023,10,9,0,0,20,3.260000000009313
2023-10-09 21:00:00,2023,10,9,0,0,21,0.0
2023-10-09 22:00:00,2023,10,9,0,0,22,0.0
2023-10-09 23:00:00,2023,10,9,0,0,23,0.0
2023-10-10 00:00:00,2023,10,10,1,0,0,0.0
2023-10-10 01:00:00,2023,10,10,1,0,1,0.0
2023-10-10 02:00:00,2023,10,10,1,0,2,0.0
2023-10-10 03:00:00,2023,10,10,1,0,3,0.0
2023-10-10 04:00:00,2023,10,10,1,0,4,0.0
2023-10-10 05:00:00,2023,10,10,1,0,5,0.0
2023-10-10 06:00:00,2023,10,10,1,0,6,0.0
2023-10-10 07:00:00,2023,10,10,1,0,7,0.0
2023-10-10 08:00:00,2023,10,10,1,0,8,0.0800000000162981
2023-10-10 09:00:00,2023,10,10,1,0,9,2.2399999999906868
2023-10-10 10:00:00,2023,10,10,1,0,10,25.619999999995343
2023-10-10 11:00:00,2023,10,10,1,0,11,69.19000000000233
2023-10-10 12:00:00,2023,10,10,1,0,12,101.61000000001512
2023-10-10 13:00:00,2023,10,10,1,0,13,117.59999999997672
2023-10-10 14:00:00,2023,10,10,1,0,14,122.02999999999884
2023-10-10 15:00:00,2023,10,10,1,0,15,122.81000000002678
2023-10-10 16:00:00,2023,10,10,1,0,16,113.68999999997322
2023-10-10 17:00:00,2023,10,10,1,0,17,95.8300000000163
2023-10-10 18:00:00,2023,10,10,1,0,18,62.11999999999534
2023-10-10 19:00:00,2023,10,10,1,0,19,23.30999999999767
2023-10-10 20:00:00,2023,10,10,1,0,20,2.1600000000034925
2023-10-10 21:00:00,2023,10,10,1,0,21,0.0
2023-10-10 22:00:00,2023,10,10,1,0,22,0.0
2023-10-10 23:00:00,2023,10,10,1,0,23,0.0
2023-10-11 00:00:00,2023,10,11,2,0,0,0.0
2023-10-11 01:00:00,2023,10,11,2,0,1,0.0
2023-10-11 02:00:00,2023,10,11,2,0,2,0.0
2023-10-11 03:00:00,2023,10,11,2,0,3,0.0
2023-10-11 04:00:00,2023,10,11,2,0,4,0.0
2023-10-11 05:00:00,2023,10,11,2,0,5,0.0
2023-10-11 06:00:00,2023,10,11,2,0,6,0.0
2023-10-11 07:00:00,2023,10,11,2,0,7,0.0
2023-10-11 08:00:00,2023,10,11,2,0,8,0.040000000008149
2023-10-11 09:00:00,2023,10,11,2,0,9,2.1199999999953434
2023-10-11 10:00:00,2023,10,11,2,0,10,26.380000000004657
2023-10-11 11:00:00,2023,10,11,2,0,11,69.1700000000128
2023-10-11 12:00:00,2023,10,11,2,0,12,101.23999999999069
2023-10-11 13:00:00,2023,10,11,2,0,13,119.38000000000466
2023-10-11 14:00:00,2023,10,11,2,0,14,122.92999999999302
2023-10-11 15:00:00,2023,10,11,2,0,15,120.98999999999069
2023-10-11 16:00:00,2023,10,11,2,0,16,112.71000000002095
2023-10-11 17:00:00,2023,10,11,2,0,17,93.60999999998604
2023-10-11 18:00:00,2023,10,11,2,0,18,58.70000000001164
2023-10-11 19:00:00,2023,10,11,2,0,19,20.720000000001164
2023-10-11 20:00:00,2023,10,11,2,0,20,1.849999999976717
2023-10-11 21:00:00,2023,10,11,2,0,21,0.0
2023-10-11 22:00:00,2023,10,11,2,0,22,0.0
2023-10-11 23:00:00,2023,10,11,2,0,23,0.0
2023-10-12 00:00:00,2023,10,12,3,0,0,0.0
2023-10-12 01:00:00,2023,10,12,3,0,1,0.0
2023-10-12 02:00:00,2023,10,12,3,0,2,0.0
2023-10-12 03:00:00,2023,10,12,3,0,3,0.0
2023-10-12 04:00:00,2023,10,12,3,0,4,0.0
2023-10-12 05:00:00,2023,10,12,3,0,5,0.0
2023-10-12 06:00:00,2023,10,12,3,0,6,0.0
2023-10-12 07:00:00,2023,10,12,3,0,7,0.0
2023-10-12 08:00:00,2023,10,12,3,0,8,0.0299999999988358
2023-10-12 09:00:00,2023,10,12,3,0,9,2.029999999998836
2023-10-12 10:00:00,2023,10,12,3,0,10,21.67000000001281
2023-10-12 11:00:00,2023,10,12,3,0,11,10.39999999999418
2023-10-12 12:00:00,2023,10,12,3,0,12,10.550000000017462
2023-10-12 13:00:00,2023,10,12,3,0,13,11.449999999982538
2023-10-12 14:00:00,2023,10,12,3,0,14,10.630000000004657
2023-10-12 15:00:00,2023,10,12,3,0,15,10.360000000015134
2023-10-12 16:00:00,2023,10,12,3,0,16,10.129999999975553
2023-10-12 17:00:00,2023,10,12,3,0,17,10.200000000011642
2023-10-12 18:00:00,2023,10,12,3,0,18,15.290000000008147
2023-10-12 19:00:00,2023,10,12,3,0,19,16.720000000001164
2023-10-12 20:00:00,2023,10,12,3,0,20,1.6900000000023283
2023-10-12 21:00:00,2023,10,12,3,0,21,0.0
2023-10-12 22:00:00,2023,10,12,3,0,22,0.0
2023-10-12 23:00:00,2023,10,12,3,0,23,0.0
2023-10-13 00:00:00,2023,10,13,4,0,0,0.0
2023-10-13 01:00:00,2023,10,13,4,0,1,0.0
2023-10-13 02:00:00,2023,10,13,4,0,2,0.0
2023-10-13 03:00:00,2023,10,13,4,0,3,0.0
2023-10-13 04:00:00,2023,10,13,4,0,4,0.0
2023-10-13 05:00:00,2023,10,13,4,0,5,0.0
2023-10-13 06:00:00,2023,10,13,4,0,6,0.0
2023-10-13 07:00:00,2023,10,13,4,0,7,0.0
2023-10-13 08:00:00,2023,10,13,4,0,8,0.0500000000174623
2023-10-13 09:00:00,2023,10,13,4,0,9,1.8599999999860304
2023-10-13 10:00:00,2023,10,13,4,0,10,24.79999999998836
2023-10-13 11:00:00,2023,10,13,4,0,11,66.76000000000931
2023-10-13 12:00:00,2023,10,13,4,0,12,101.51000000000931
2023-10-13 13:00:00,2023,10,13,4,0,13,95.51999999998952
2023-10-13 14:00:00,2023,10,13,4,0,14,91.35000000000582
2023-10-13 15:00:00,2023,10,13,4,0,15,91.60000000000582
2023-10-13 16:00:00,2023,10,13,4,0,16,60.29999999998836
2023-10-13 17:00:00,2023,10,13,4,0,17,71.70999999999185
2023-10-13 18:00:00,2023,10,13,4,0,18,26.560000000026776
2023-10-13 19:00:00,2023,10,13,4,0,19,10.989999999990689
2023-10-13 20:00:00,2023,10,13,4,0,20,1.7699999999895226
2023-10-13 21:00:00,2023,10,13,4,0,21,0.0
2023-10-13 22:00:00,2023,10,13,4,0,22,0.0
2023-10-13 23:00:00,2023,10,13,4,0,23,0.0
2023-10-14 00:00:00,2023,10,14,5,1,0,0.0
2023-10-14 01:00:00,2023,10,14,5,1,1,0.0
2023-10-14 02:00:00,2023,10,14,5,1,2,0.0
2023-10-14 03:00:00,2023,10,14,5,1,3,0.0
2023-10-14 04:00:00,2023,10,14,5,1,4,0.0
2023-10-14 05:00:00,2023,10,14,5,1,5,0.0
2023-10-14 06:00:00,2023,10,14,5,1,6,0.0
2023-10-14 07:00:00,2023,10,14,5,1,7,0.0
2023-10-14 08:00:00,2023,10,14,5,1,8,0.0
2023-10-14 09:00:00,2023,10,14,5,1,9,0.7200000000011642
2023-10-14 10:00:00,2023,10,14,5,1,10,9.339999999996508
2023-10-14 11:00:00,2023,10,14,5,1,11,17.839999999996508
2023-10-14 12:00:00,2023,10,14,5,1,12,11.89000000001397
2023-10-14 13:00:00,2023,10,14,5,1,13,12.129999999975553
2023-10-14 14:00:00,2023,10,14,5,1,14,13.330000000016298
2023-10-14 15:00:00,2023,10,14,5,1,15,11.25999999998021
2023-10-14 16:00:00,2023,10,14,5,1,16,11.900000000023285
2023-10-14 17:00:00,2023,10,14,5,1,17,17.829999999987194
2023-10-14 18:00:00,2023,10,14,5,1,18,21.17000000001281
2023-10-14 19:00:00,2023,10,14,5,1,19,9.31999999997788
2023-10-14 20:00:00,2023,10,14,5,1,20,0.8300000000162981
2023-10-14 21:00:00,2023,10,14,5,1,21,0.0
2023-10-14 22:00:00,2023,10,14,5,1,22,0.0
2023-10-14 23:00:00,2023,10,14,5,1,23,0.0
2023-10-15 00:00:00,2023,10,15,6,1,0,0.0
2023-10-15 01:00:00,2023,10,15,6,1,1,0.0
2023-10-15 02:00:00,2023,10,15,6,1,2,0.0
2023-10-15 03:00:00,2023,10,15,6,1,3,0.0
2023-10-15 04:00:00,2023,10,15,6,1,4,0.0
2023-10-15 05:00:00,2023,10,15,6,1,5,0.0
2023-10-15 06:00:00,2023,10,15,6,1,6,0.0
2023-10-15 07:00:00,2023,10,15,6,1,7,0.0
2023-10-15 08:00:00,2023,10,15,6,1,8,0.0
2023-10-15 09:00:00,2023,10,15,6,1,9,0.9700000000011642
2023-10-15 10:00:00,2023,10,15,6,1,10,19.389999999984862
2023-10-15 11:00:00,2023,10,15,6,1,11,10.150000000023285
2023-10-15 12:00:00,2023,10,15,6,1,12,10.970000000001164
2023-10-15 13:00:00,2023,10,15,6,1,13,10.669999999983702
2023-10-15 14:00:00,2023,10,15,6,1,14,12.209999999991853
2023-10-15 15:00:00,2023,10,15,6,1,15,11.74000000001979
2023-10-15 16:00:00,2023,10,15,6,1,16,15.699999999982538
2023-10-15 17:00:00,2023,10,15,6,1,17,24.220000000001164
2023-10-15 18:00:00,2023,10,15,6,1,18,20.010000000009317
2023-10-15 19:00:00,2023,10,15,6,1,19,9.639999999984866
2023-10-15 20:00:00,2023,10,15,6,1,20,0.4700000000011641
2023-10-15 21:00:00,2023,10,15,6,1,21,0.0
2023-10-15 22:00:00,2023,10,15,6,1,22,0.0
2023-10-15 23:00:00,2023,10,15,6,1,23,0.0
2023-10-16 00:00:00,2023,10,16,0,0,0,0.0
2023-10-16 01:00:00,2023,10,16,0,0,1,0.0
2023-10-16 02:00:00,2023,10,16,0,0,2,0.0
2023-10-16 03:00:00,2023,10,16,0,0,3,0.0
2023-10-16 04:00:00,2023,10,16,0,0,4,0.0
2023-10-16 05:00:00,2023,10,16,0,0,5,0.0
2023-10-16 06:00:00,2023,10,16,0,0,6,0.0
2023-10-16 07:00:00,2023,10,16,0,0,7,0.0
2023-10-16 08:00:00,2023,10,16,0,0,8,0.0
2023-10-16 09:00:00,2023,10,16,0,0,9,2.0
2023-10-16 10:00:00,2023,10,16,0,0,10,17.0
2023-10-16 11:00:00,2023,10,16,0,0,11,53.85000000000582
2023-10-16 12:00:00,2023,10,16,0,0,12,84.36999999999534
2023-10-16 13:00:00,2023,10,16,0,0,13,75.64000000001397
2023-10-16 14:00:00,2023,10,16,0,0,14,68.72000000000116
2023-10-16 15:00:00,2023,10,16,0,0,15,69.10999999998603
2023-10-16 16:00:00,2023,10,16,0,0,16,83.98000000001048
2023-10-16 17:00:00,2023,10,16,0,0,17,48.75
2023-10-16 18:00:00,2023,10,16,0,0,18,26.019999999989523
2023-10-16 19:00:00,2023,10,16,0,0,19,9.75
2023-10-16 20:00:00,2023,10,16,0,0,20,0.8200000000069849
2023-10-16 21:00:00,2023,10,16,0,0,21,0.0
2023-10-16 22:00:00,2023,10,16,0,0,22,0.0
2023-10-16 23:00:00,2023,10,16,0,0,23,0.0
2023-10-17 00:00:00,2023,10,17,1,0,0,0.0
2023-10-17 01:00:00,2023,10,17,1,0,1,0.0
2023-10-17 02:00:00,2023,10,17,1,0,2,0.0
2023-10-17 03:00:00,2023,10,17,1,0,3,0.0
2023-10-17 04:00:00,2023,10,17,1,0,4,0.0
2023-10-17 05:00:00,2023,10,17,1,0,5,0.0
2023-10-17 06:00:00,2023,10,17,1,0,6,0.0
2023-10-17 07:00:00,2023,10,17,1,0,7,0.0
2023-10-17 08:00:00,2023,10,17,1,0,8,0.0
2023-10-17 09:00:00,2023,10,17,1,0,9,7.760632183907996
2023-10-17 10:00:00,2023,10,17,1,0,10,28.69562146892746
2023-10-17 11:00:00,2023,10,17,1,0,11,50.62183615819243
2023-10-17 12:00:00,2023,10,17,1,0,12,69.02711864406731
2023-10-17 13:00:00,2023,10,17,1,0,13,78.34548022598817
2023-10-17 14:00:00,2023,10,17,1,0,14,80.10672316384255
2023-10-17 15:00:00,2023,10,17,1,0,15,76.47115819208919
2023-10-17 16:00:00,2023,10,17,1,0,16,71.21447887324005
2023-10-17 17:00:00,2023,10,17,1,0,17,60.6656862745097
2023-10-17 18:00:00,2023,10,17,1,0,18,44.75664804469405
2023-10-17 19:00:00,2023,10,17,1,0,19,26.665530726254733
2023-10-17 20:00:00,2023,10,17,1,0,20,12.582430167599336
2023-10-17 21:00:00,2023,10,17,1,0,21,2.981005586591561
2023-10-17 22:00:00,2023,10,17,1,0,22,0.0
2023-10-17 23:00:00,2023,10,17,1,0,23,0.0
2023-10-18 00:00:00,2023,10,18,2,0,0,0.0
2023-10-18 01:00:00,2023,10,18,2,0,1,0.0
2023-10-18 02:00:00,2023,10,18,2,0,2,0.0
2023-10-18 03:00:00,2023,10,18,2,0,3,0.0
2023-10-18 04:00:00,2023,10,18,2,0,4,0.0
