,ds,Production,Solar Consumption,Solar Diff,Total Consumption,Carbon Intensity,CO2 Emmitted,Current Battery Level,Battery Charge,Battery Discharge,Reduction Energy Consumed From Grid,CO2 Optimised
167,2024-09-07 23:00:00,0.0,0.0,0.0,98.28839111328124,132.12,12985.862233886717,0.0,0.0,0.0,98.28839111328124,12985.862233886717
168,2024-09-08 00:00:00,0.0,0.0,0.0,97.035888671875,131.92,12800.974433593748,0.0,0.0,0.0,97.035888671875,12800.974433593748
169,2024-09-08 01:00:00,0.0,0.0,0.0,98.54478454589844,131.06,12915.27946258545,0.0,0.0,0.0,98.54478454589844,12915.27946258545
170,2024-09-08 02:00:00,0.0,0.0,0.0,120.17926025390624,141.27,16977.724096069334,0.0,0.0,0.0,120.17926025390624,16977.724096069334
171,2024-09-08 03:00:00,0.0,0.0,0.0,110.18058776855467,145.06,15982.796061706542,0.0,0.0,0.0,110.18058776855467,15982.796061706542
172,2024-09-08 04:00:00,0.0,0.0,0.0,104.08116149902344,143.82,14968.95264678955,0.0,0.0,0.0,104.08116149902344,14968.95264678955
173,2024-09-08 05:00:00,0.0,0.0,0.0,105.25553894042967,140.2,14756.826559448238,0.0,0.0,0.0,105.25553894042967,14756.826559448238
174,2024-09-08 06:00:00,0.0,0.0,0.0,102.65715026855467,128.25,13165.779521942137,0.0,0.0,0.0,102.65715026855467,13165.779521942137
175,2024-09-08 07:00:00,0.0,0.0,0.0,99.36788177490234,93.25,9266.054975509644,0.0,0.0,0.0,99.36788177490234,9266.054975509644
176,2024-09-08 08:00:00,2.1864478264010643,0.0,2.1864478264010643,94.9132308959961,55.98,5313.242665557861,2.1864478264010643,2.1864478264010643,0.0,94.9132308959961,5313.242665557861
177,2024-09-08 09:00:00,6.944542937355366,6.64,0.3045429373553663,67.0283203125,44.07,2953.938076171875,2.4909907637564306,0.3045429373553663,0.0,67.0283203125,2953.938076171875
178,2024-09-08 10:00:00,14.562388418991825,21.73,-7.167611581008176,44.88862228393555,42.38,1902.3798123931886,2.4909907637564306,0.0,0.0,44.88862228393555,1902.3798123931886
179,2024-09-08 11:00:00,24.732046609379427,48.75,-24.017953390620573,33.32438659667969,43.07,1435.2813307189942,2.4909907637564306,0.0,0.0,33.32438659667969,1435.2813307189942
180,2024-09-08 12:00:00,36.20190491751938,109.17,-72.96809508248063,5.0,43.07,215.35,2.4909907637564306,0.0,0.0,5.0,215.35
181,2024-09-08 13:00:00,46.77575445176594,123.16,-76.38424554823405,5.0,44.62,223.1,2.4909907637564306,0.0,0.0,5.0,223.1
182,2024-09-08 14:00:00,50.46851595492706,126.06,-75.59148404507295,4.0,45.42,181.68,2.4909907637564306,0.0,0.0,4.0,181.68
183,2024-09-08 15:00:00,52.19369301201501,126.24,-74.04630698798499,5.0,45.45,227.25,2.4909907637564306,0.0,0.0,5.0,227.25
184,2024-09-08 16:00:00,52.08931803257858,119.94,-67.85068196742142,192.55311554855024,46.7,8992.230496117296,2.4909907637564306,0.0,0.0,192.55311554855024,8992.230496117296
185,2024-09-08 17:00:00,47.10384483636859,111.71,-64.6061551636314,192.55311554855024,64.85,12487.069543323481,2.4909907637564306,0.0,0.0,192.55311554855024,12487.069543323481
186,2024-09-08 18:00:00,37.13814387620625,89.63,-52.491856123793745,5.644368648529053,115.0,649.1023945808411,0.0,0.0,2.4909907637564306,3.153377884772622,362.6384567488515
187,2024-09-08 19:00:00,26.203860165931808,42.7,-16.496139834068195,27.36090087890625,124.23,3399.0447161865236,0.0,0.0,0.0,27.36090087890625,3399.0447161865236
188,2024-09-08 20:00:00,10.989974236491689,16.64,-5.650025763508312,48.63086700439453,122.79,5971.384159469605,0.0,0.0,0.0,48.63086700439453,5971.384159469605
189,2024-09-08 21:00:00,2.8609203301378847,1.2,1.6609203301378848,80.57112121582031,121.03,9751.522800750732,0.0,1.6609203301378848,1.6609203301378848,78.91020088568243,9550.501613194145
190,2024-09-08 22:00:00,0.0,-0.06,0.06,98.88356018066406,114.89,11360.732229156494,0.0,0.06,0.06,98.82356018066406,11353.838829156493
191,2024-09-08 23:00:00,0.0,0.0,0.0,95.04366302490234,113.26,10764.64527420044,0.0,0.0,0.0,95.04366302490234,10764.64527420044
192,2024-09-09 00:00:00,0.0,0.0,0.0,95.60040283203124,113.58,10858.293753662108,0.0,0.0,0.0,95.60040283203124,10858.293753662108
193,2024-09-09 01:00:00,0.0,0.0,0.0,96.17947387695312,116.61,11215.488448791504,0.0,0.0,0.0,96.17947387695312,11215.488448791504
194,2024-09-09 02:00:00,0.0,0.0,0.0,95.47068786621094,115.92,11066.962137451172,0.0,0.0,0.0,95.47068786621094,11066.962137451172
195,2024-09-09 03:00:00,0.0,0.0,0.0,95.30282592773438,118.32,11276.230363769531,0.0,0.0,0.0,95.30282592773438,11276.230363769531
196,2024-09-09 04:00:00,0.0,0.0,0.0,95.09566497802734,127.02,12079.051365509033,0.0,0.0,0.0,95.09566497802734,12079.051365509033
197,2024-09-09 05:00:00,0.0,0.0,0.0,93.03085327148438,131.81,12262.396769714356,0.0,0.0,0.0,93.03085327148438,12262.396769714356
198,2024-09-09 06:00:00,0.0,0.0,0.0,94.35235595703124,128.8,12152.583447265624,0.0,0.0,0.0,94.35235595703124,12152.583447265624
199,2024-09-09 07:00:00,0.0,0.0,0.0,114.86345672607422,96.17,11046.418633346559,0.0,0.0,0.0,114.86345672607422,11046.418633346559
200,2024-09-09 08:00:00,0.0,0.2,-0.2,686.3179931640625,59.4,40767.288793945314,0.0,0.0,0.0,686.3179931640625,40767.288793945314
201,2024-09-09 09:00:00,12.830214411396712,6.24,6.590214411396712,686.6978149414062,46.12,31670.503225097655,6.590214411396712,6.590214411396712,0.0,686.6978149414062,31670.503225097655
202,2024-09-09 10:00:00,42.1004413843283,39.69,2.4104413843283012,637.1886596679688,45.19,28794.555530395508,9.000655795725013,2.4104413843283012,0.0,637.1886596679688,28794.555530395508
203,2024-09-09 11:00:00,82.33429341914774,85.47,-3.1357065808522577,490.51513671875,45.55,22342.964477539062,9.000655795725013,0.0,0.0,490.51513671875,22342.964477539062
204,2024-09-09 12:00:00,111.22725636068392,118.78,-7.552743639316077,501.64404296875,46.28,23216.08630859375,9.000655795725013,0.0,0.0,501.64404296875,23216.08630859375
205,2024-09-09 13:00:00,121.625719165839,129.37,-7.744280834161003,521.3634033203125,47.46,24743.907121582033,9.000655795725013,0.0,0.0,521.3634033203125,24743.907121582033
206,2024-09-09 14:00:00,116.8647732764838,131.73,-14.865226723516187,417.1461181640625,45.95,19167.864129638674,9.000655795725013,0.0,0.0,417.1461181640625,19167.864129638674
207,2024-09-09 15:00:00,113.97466781738888,127.76,-13.785332182611128,218.81570434570312,47.47,10387.181485290526,9.000655795725013,0.0,0.0,218.81570434570312,10387.181485290526
208,2024-09-09 16:00:00,112.06944471899104,121.16,-9.09055528100896,248.27398681640625,58.19,14447.063292846678,9.000655795725013,0.0,0.0,248.27398681640625,14447.063292846678
209,2024-09-09 17:00:00,102.29092814925446,116.45,-14.159071850745548,341.36834716796875,95.48,32593.849787597657,9.000655795725013,0.0,0.0,341.36834716796875,32593.849787597657
210,2024-09-09 18:00:00,81.79371285441026,95.49,-13.696287145589736,386.3277587890625,137.72,53205.058940429684,0.0,0.0,9.000655795725013,377.32710299333746,51965.48862424243
211,2024-09-09 19:00:00,56.89890048207584,57.04,-0.14109951792416098,366.9236450195313,141.12,51780.26478515626,0.0,0.0,0.0,366.9236450195313,51780.26478515626
212,2024-09-09 20:00:00,21.68809490279023,16.16,5.5280949027902295,361.2090759277344,134.1,48438.137081909175,0.0,5.5280949027902295,5.5280949027902295,355.6809810249441,47696.81955544501
213,2024-09-09 21:00:00,3.1725218124697325,1.1,2.0725218124697324,176.18948364257812,128.2,22587.491802978515,0.0,2.0725218124697324,2.0725218124697324,174.11696183010838,22321.79450661989
214,2024-09-09 22:00:00,0.0,-0.05,0.05,119.78425598144533,116.85,13996.790311431885,0.0,0.05,0.05,119.73425598144533,13990.947811431886
215,2024-09-09 23:00:00,0.0,0.0,0.0,115.14958190917967,114.16,13145.476270751951,0.0,0.0,0.0,115.14958190917967,13145.476270751951
216,2024-09-10 00:00:00,0.0,0.0,0.0,115.23706817626952,116.15,13384.785468673705,0.0,0.0,0.0,115.23706817626952,13384.785468673705
217,2024-09-10 01:00:00,0.0,0.0,0.0,115.68637084960938,117.62,13607.030939331054,0.0,0.0,0.0,115.68637084960938,13607.030939331054
218,2024-09-10 02:00:00,0.0,0.0,0.0,114.2372817993164,115.72,13219.538249816895,0.0,0.0,0.0,114.2372817993164,13219.538249816895
219,2024-09-10 03:00:00,0.0,0.0,0.0,117.59564208984376,121.5,14287.870513916017,0.0,0.0,0.0,117.59564208984376,14287.870513916017
220,2024-09-10 04:00:00,0.0,0.0,0.0,116.064697265625,127.58,14807.534077148437,0.0,0.0,0.0,116.064697265625,14807.534077148437
221,2024-09-10 05:00:00,0.0,0.0,0.0,114.82859802246094,137.75,15817.639377593994,0.0,0.0,0.0,114.82859802246094,15817.639377593994
222,2024-09-10 06:00:00,0.0,0.0,0.0,119.29401397705078,133.11,15879.226200485231,0.0,0.0,0.0,119.29401397705078,15879.226200485231
223,2024-09-10 07:00:00,0.0,0.0,0.0,123.92125701904295,96.96,12015.405080566405,0.0,0.0,0.0,123.92125701904295,12015.405080566405
224,2024-09-10 08:00:00,0.0,0.17,-0.17,670.2109985351562,64.49,43221.907295532226,0.0,0.0,0.0,670.2109985351562,43221.907295532226
225,2024-09-10 09:00:00,12.312042105201652,6.21,6.102042105201652,647.0892944335938,53.64,34709.86975341797,6.102042105201652,6.102042105201652,0.0,647.0892944335938,34709.86975341797
226,2024-09-10 10:00:00,40.89905038626247,38.73,2.1690503862624766,590.616943359375,48.51,28650.82792236328,8.271092491464128,2.1690503862624766,0.0,590.616943359375,28650.82792236328
227,2024-09-10 11:00:00,81.08692050578678,83.76,-2.6730794942132263,500.5753173828125,46.35,23201.66596069336,8.271092491464128,0.0,0.0,500.5753173828125,23201.66596069336
228,2024-09-10 12:00:00,110.89170377853908,117.47,-6.578296221460917,451.5714721679688,46.82,21142.5763269043,8.271092491464128,0.0,0.0,451.5714721679688,21142.5763269043
229,2024-09-10 13:00:00,121.49844217304113,131.71,-10.211557826958881,231.4013519287109,48.91,11317.84012283325,8.271092491464128,0.0,0.0,231.4013519287109,11317.84012283325
230,2024-09-10 14:00:00,115.55017672780691,113.02,2.530176727806918,199.92857360839844,50.46,10088.395824279785,10.801269219271045,2.530176727806918,0.0,199.92857360839844,10088.395824279785
231,2024-09-10 15:00:00,111.46745154563004,119.19,-7.7225484543699565,152.03726196289062,52.74,8018.445195922852,10.801269219271045,0.0,0.0,152.03726196289062,8018.445195922852
232,2024-09-10 16:00:00,108.95457020703292,122.9,-13.94542979296709,236.15460205078125,63.34,14958.032493896486,10.801269219271045,0.0,0.0,236.15460205078125,14958.032493896486
233,2024-09-10 17:00:00,99.25180680158772,115.16,-15.908193198412278,396.3618469238281,97.38,38597.71665344238,10.801269219271045,0.0,0.0,396.3618469238281,38597.71665344238
234,2024-09-10 18:00:00,79.38647908272775,94.05,-14.663520917272251,485.9939575195313,140.55,68306.45072937013,0.0,0.0,10.801269219271045,475.1926883002603,66788.33234060158
235,2024-09-10 19:00:00,55.08638469727524,55.52,-0.43361530272476045,488.4976806640625,148.87,72722.64972045898,0.0,0.0,0.0,488.4976806640625,72722.64972045898
236,2024-09-10 20:00:00,20.7696265563432,15.27,5.499626556343202,289.0710144042969,137.9,39862.89288635254,0.0,5.499626556343202,5.499626556343202,283.5713878479537,39104.494384232814
237,2024-09-10 21:00:00,2.837142557651668,0.97,1.867142557651668,89.00241088867188,130.44,11609.474476318359,0.0,1.867142557651668,1.867142557651668,87.13526833102021,11365.924401098277
238,2024-09-10 22:00:00,0.0,-0.07,0.07,111.2553253173828,113.34,12609.678571472166,0.0,0.07,0.07,111.1853253173828,12601.744771472167
239,2024-09-10 23:00:00,0.0,0.0,0.0,117.63981628417967,109.41,12870.972299652098,0.0,0.0,0.0,117.63981628417967,12870.972299652098
240,2024-09-11 00:00:00,0.0,0.07,-0.07,121.33893585205078,107.92,13094.89795715332,0.0,0.0,0.0,121.33893585205078,13094.89795715332
241,2024-09-11 01:00:00,0.0,-0.07,0.07,120.7676773071289,107.2,12946.29500732422,0.07,0.07,0.0,120.7676773071289,12946.29500732422
242,2024-09-11 02:00:00,0.0,0.0,0.0,114.2770538330078,104.8,11976.235241699216,0.07,0.0,0.0,114.2770538330078,11976.235241699216
243,2024-09-11 03:00:00,0.0,0.0,0.0,115.37044525146484,108.07,12468.084018325804,0.07,0.0,0.0,115.37044525146484,12468.084018325804
244,2024-09-11 04:00:00,0.0,0.0,0.0,106.57669067382812,115.46,12305.344705200194,0.07,0.0,0.0,106.57669067382812,12305.344705200194
245,2024-09-11 05:00:00,0.0,0.0,0.0,109.87834167480467,124.16,13642.494902343748,0.07,0.0,0.0,109.87834167480467,13642.494902343748
246,2024-09-11 06:00:00,0.0,0.0,0.0,118.72966003417967,127.6,15149.904620361325,0.07,0.0,0.0,118.72966003417967,15149.904620361325
247,2024-09-11 07:00:00,0.0,0.0,0.0,128.74319458007812,89.66,11543.114826049805,0.07,0.0,0.0,128.74319458007812,11543.114826049805
248,2024-09-11 08:00:00,0.5444770086558329,0.0,0.5444770086558329,540.6737670898438,63.1,34116.51470336914,0.6144770086558329,0.5444770086558329,0.0,540.6737670898438,34116.51470336914
249,2024-09-11 09:00:00,13.272651798282132,0.0,13.272651798282132,494.1964111328125,53.55,26464.21781616211,13.887128806937964,13.272651798282132,0.0,494.1964111328125,26464.21781616211
250,2024-09-11 10:00:00,39.868870297086445,0.0,39.868870297086445,463.549560546875,50.37,23348.991364746093,53.75599910402441,39.868870297086445,0.0,463.549560546875,23348.991364746093
251,2024-09-11 11:00:00,77.38549719753236,0.0,77.38549719753236,301.1111755371094,49.26,14832.736506958006,100.0,46.24400089597559,0.0,301.1111755371094,14832.736506958006
252,2024-09-11 12:00:00,106.17356061640632,0.0,106.17356061640632,296.79107666015625,49.27,14622.8963470459,100.0,0.0,0.0,296.79107666015625,14622.8963470459
253,2024-09-11 13:00:00,117.0725471288322,0.0,117.0725471288322,377.2888793945313,50.01,18868.21685852051,100.0,0.0,0.0,377.2888793945313,18868.21685852051
254,2024-09-11 14:00:00,113.70587362352494,0.0,113.70587362352494,300.2247009277344,48.82,14656.969899291993,100.0,0.0,0.0,300.2247009277344,14656.969899291993
255,2024-09-11 15:00:00,111.45418744388634,0.0,111.45418744388634,324.97607421875,53.13,17265.97882324219,100.0,0.0,0.0,324.97607421875,17265.97882324219
256,2024-09-11 16:00:00,106.94915479126848,0.0,106.94915479126848,315.2943725585937,63.41,19992.816163940424,100.0,0.0,0.0,315.2943725585937,19992.816163940424
257,2024-09-11 17:00:00,93.1324946522996,0.0,93.1324946522996,331.58135986328125,99.95,33141.556918334965,100.0,0.0,0.0,331.58135986328125,33141.556918334965
258,2024-09-11 18:00:00,73.87409081312282,0.0,73.87409081312282,372.5239868164063,136.97,51024.61047424317,0.0,0.0,100.0,272.5239868164063,37327.61047424317
259,2024-09-11 19:00:00,47.32001138032923,0.0,47.32001138032923,424.8853759765625,143.47,60958.304891357424,0.0,0.0,0.0,424.8853759765625,60958.304891357424
260,2024-09-11 20:00:00,15.918590367962793,0.0,15.918590367962793,427.5654296875,140.82,60209.76380859375,0.0,0.0,0.0,427.5654296875,60209.76380859375
261,2024-09-11 21:00:00,1.0884796477857563,0.0,1.0884796477857563,88.76010131835938,135.27,12006.578905334474,0.0,0.0,0.0,88.76010131835938,12006.578905334474
262,2024-09-11 22:00:00,0.0,0.0,0.0,103.42652893066406,124.77,12904.528014678956,0.0,0.0,0.0,103.42652893066406,12904.528014678956
263,2024-09-11 23:00:00,0.0,0.0,0.0,100.892578125,120.4,12147.466406250001,0.0,0.0,0.0,100.892578125,12147.466406250001
264,2024-09-12 00:00:00,0.0,0.0,0.0,100.81192779541016,120.71,12169.007804183959,0.0,0.0,0.0,100.81192779541016,12169.007804183959
265,2024-09-12 01:00:00,0.0,0.0,0.0,100.8756866455078,116.1,11711.667219543455,0.0,0.0,0.0,100.8756866455078,11711.667219543455
266,2024-09-12 02:00:00,0.0,0.0,0.0,101.10450744628906,113.12,11436.94188232422,0.0,0.0,0.0,101.10450744628906,11436.94188232422
267,2024-09-12 03:00:00,0.0,0.0,0.0,102.21453094482422,120.68,12335.249594421388,0.0,0.0,0.0,102.21453094482422,12335.249594421388
268,2024-09-12 04:00:00,0.0,0.0,0.0,104.18125915527344,133.94,13954.037851257324,0.0,0.0,0.0,104.18125915527344,13954.037851257324
269,2024-09-12 05:00:00,0.0,0.0,0.0,103.3150863647461,144.26,14904.23435897827,0.0,0.0,0.0,103.3150863647461,14904.23435897827
270,2024-09-12 06:00:00,0.0,0.0,0.0,106.68739318847656,144.69,15436.598920440674,0.0,0.0,0.0,106.68739318847656,15436.598920440674
271,2024-09-12 07:00:00,0.0,0.0,0.0,119.8160400390625,120.32,14416.265937499998,0.0,0.0,0.0,119.8160400390625,14416.265937499998
272,2024-09-12 08:00:00,0.0,0.0,0.0,500.4850158691406,84.45,42265.95959014893,0.0,0.0,0.0,500.4850158691406,42265.95959014893
273,2024-09-12 09:00:00,11.821774358305952,6.97,4.851774358305952,473.1716613769531,58.68,27765.71308959961,4.851774358305952,4.851774358305952,0.0,473.1716613769531,27765.71308959961
274,2024-09-12 10:00:00,35.66518088580263,37.57,-1.9048191141973732,468.0958557128906,49.15,23006.911308288574,4.851774358305952,0.0,0.0,468.0958557128906,23006.911308288574
275,2024-09-12 11:00:00,69.75768083336092,78.96,-9.202319166639072,377.15869140625,45.33,17096.603481445312,4.851774358305952,0.0,0.0,377.15869140625,17096.603481445312
276,2024-09-12 12:00:00,98.27796265485892,108.43,-10.152037345141082,391.2279357910156,45.37,17750.011446838376,4.851774358305952,0.0,0.0,391.2279357910156,17750.011446838376
277,2024-09-12 13:00:00,109.53405819538588,129.1,-19.565941804614113,356.7853088378906,46.47,16579.813301696777,4.851774358305952,0.0,0.0,356.7853088378906,16579.813301696777
278,2024-09-12 14:00:00,105.76734521988271,139.2,-33.432654780117275,271.680419921875,48.28,13116.730673828126,4.851774358305952,0.0,0.0,271.680419921875,13116.730673828126
279,2024-09-12 15:00:00,103.47986238601972,138.81,-35.330137613980284,448.3574523925781,48.49,21740.852866516114,4.851774358305952,0.0,0.0,448.3574523925781,21740.852866516114
280,2024-09-12 16:00:00,103.15494662824432,129.16,-26.00505337175568,298.7010803222656,61.5,18370.116439819336,4.851774358305952,0.0,0.0,298.7010803222656,18370.116439819336
281,2024-09-12 17:00:00,94.68329073491591,113.06,-18.376709265084088,444.091552734375,96.22,42730.48920410156,4.851774358305952,0.0,0.0,444.091552734375,42730.48920410156
282,2024-09-12 18:00:00,75.43885799052626,96.6,-21.161142009473735,449.03411865234375,120.8,54243.321533203125,0.0,0.0,4.851774358305952,444.1823442940378,53657.227190719765
283,2024-09-12 19:00:00,52.08758475931084,55.35,-3.2624152406891582,484.3775634765625,129.04,62504.08079101562,0.0,0.0,0.0,484.3775634765625,62504.08079101562
284,2024-09-12 20:00:00,19.1413303524314,14.13,5.011330352431399,474.37347412109375,128.98,61184.69069213867,0.0,5.011330352431399,5.011330352431399,469.36214376866235,60538.329303282066
285,2024-09-12 21:00:00,1.791449672729322,0.69,1.1014496727293221,106.59304809570312,115.73,12336.013456115723,0.0,1.1014496727293221,1.1014496727293221,105.49159842297381,12208.54268549076
286,2024-09-12 22:00:00,0.0,0.0,0.0,104.85816955566406,93.54,9808.433180236818,0.0,0.0,0.0,104.85816955566406,9808.433180236818
287,2024-09-12 23:00:00,0.0,0.0,0.0,101.4822006225586,89.16,9048.153007507324,0.0,0.0,0.0,101.4822006225586,9048.153007507324
288,2024-09-13 00:00:00,0.0,0.0,0.0,102.06851196289062,95.39,9736.315356140136,0.0,0.0,0.0,102.06851196289062,9736.315356140136
289,2024-09-13 01:00:00,0.0,0.0,0.0,99.30403137207033,96.9,9622.560639953615,0.0,0.0,0.0,99.30403137207033,9622.560639953615
290,2024-09-13 02:00:00,0.0,0.0,0.0,100.1313934326172,95.79,9591.586176910403,0.0,0.0,0.0,100.1313934326172,9591.586176910403
291,2024-09-13 03:00:00,0.0,0.0,0.0,100.16041564941406,96.53,9668.48492263794,0.0,0.0,0.0,100.16041564941406,9668.48492263794
292,2024-09-13 04:00:00,0.0,0.0,0.0,100.0029754638672,96.49,9649.287102508546,0.0,0.0,0.0,100.0029754638672,9649.287102508546
293,2024-09-13 05:00:00,0.0,0.0,0.0,99.70640563964844,105.16,10485.125617065429,0.0,0.0,0.0,99.70640563964844,10485.125617065429
294,2024-09-13 06:00:00,0.0,0.0,0.0,98.27112579345705,105.93,10409.860355300905,0.0,0.0,0.0,98.27112579345705,10409.860355300905
295,2024-09-13 07:00:00,0.0,0.0,0.0,110.50020599365234,79.28,8760.456331176758,0.0,0.0,0.0,110.50020599365234,8760.456331176758
296,2024-09-13 08:00:00,0.0,0.11,-0.11,516.9450073242188,55.37,28623.24505554199,0.0,0.0,0.0,516.9450073242188,28623.24505554199
297,2024-09-13 09:00:00,11.49528725147597,5.63,5.86528725147597,375.7688598632813,47.56,17871.56697509766,5.86528725147597,5.86528725147597,0.0,375.7688598632813,17871.56697509766
298,2024-09-13 10:00:00,40.33310473562514,39.75,0.5831047356251418,366.90325927734375,46.85,17189.417697143555,6.448391987101112,0.5831047356251418,0.0,366.90325927734375,17189.417697143555
299,2024-09-13 11:00:00,81.09921762349688,87.75,-6.650782376503116,266.89794921875,46.75,12477.479125976562,6.448391987101112,0.0,0.0,266.89794921875,12477.479125976562
300,2024-09-13 12:00:00,111.90147229436464,126.09,-14.188527705635366,258.9839782714844,46.95,12159.297779846192,6.448391987101112,0.0,0.0,258.9839782714844,12159.297779846192
301,2024-09-13 13:00:00,123.6506658345837,144.39,-20.73933416541628,242.98117065429688,47.16,11458.992008056639,6.448391987101112,0.0,0.0,242.98117065429688,11458.992008056639
302,2024-09-13 14:00:00,119.11508195999907,141.51,-22.394918040000917,262.92266845703125,47.47,12480.939071655273,6.448391987101112,0.0,0.0,262.92266845703125,12480.939071655273
303,2024-09-13 15:00:00,116.37904624942506,148.11,-31.730953750574955,390.4342651367188,46.75,18252.801895141605,6.448391987101112,0.0,0.0,390.4342651367188,18252.801895141605
304,2024-09-13 16:00:00,113.8981574863542,141.09,-27.19184251364581,308.2315979003906,47.75,14718.058799743652,6.448391987101112,0.0,0.0,308.2315979003906,14718.058799743652
305,2024-09-13 17:00:00,102.59800031486294,127.84,-25.24199968513706,369.8477783203125,62.68,23182.05874511719,6.448391987101112,0.0,0.0,369.8477783203125,23182.05874511719
306,2024-09-13 18:00:00,81.85653032662975,96.41,-14.553469673370245,395.72564697265625,86.43,34202.567667846684,0.0,0.0,6.448391987101112,389.27725498555515,33645.23314840153
307,2024-09-13 19:00:00,58.37182242127049,50.95,7.421822421270484,454.52734375,84.84,38562.09984375,0.0,7.421822421270484,7.421822421270484,447.10552132872954,37932.432429529414
308,2024-09-13 20:00:00,23.49123048634052,14.98,8.51123048634052,316.37969970703125,73.26,23177.97680053711,0.0,8.51123048634052,8.51123048634052,307.8684692206907,22554.444055107804
309,2024-09-13 21:00:00,3.444760886953329,0.63,2.814760886953329,114.4257354736328,59.91,6855.24581222534,0.0,2.814760886953329,2.814760886953329,111.61097458667948,6686.613487487967
310,2024-09-13 22:00:00,0.0,0.0,0.0,124.24267578125,54.68,6793.58951171875,0.0,0.0,0.0,124.24267578125,6793.58951171875
311,2024-09-13 23:00:00,0.0,0.0,0.0,132.09689331054688,52.36,6916.593333740234,0.0,0.0,0.0,132.09689331054688,6916.593333740234
312,2024-09-14 00:00:00,0.0,0.0,0.0,124.20367431640624,52.1,6471.011431884765,0.0,0.0,0.0,124.20367431640624,6471.011431884765
313,2024-09-14 01:00:00,0.0,0.0,0.0,117.62808227539062,56.89,6691.861600646973,0.0,0.0,0.0,117.62808227539062,6691.861600646973
314,2024-09-14 02:00:00,0.0,0.0,0.0,110.90330505371094,58.47,6484.516246490479,0.0,0.0,0.0,110.90330505371094,6484.516246490479
315,2024-09-14 03:00:00,0.0,0.0,0.0,112.86410522460938,63.34,7148.8124249267585,0.0,0.0,0.0,112.86410522460938,7148.8124249267585
316,2024-09-14 04:00:00,0.0,0.0,0.0,107.3114013671875,67.28,7219.911083984375,0.0,0.0,0.0,107.3114013671875,7219.911083984375
317,2024-09-14 05:00:00,0.0,0.0,0.0,104.97615051269533,69.17,7261.200330963136,0.0,0.0,0.0,104.97615051269533,7261.200330963136
318,2024-09-14 06:00:00,0.0,0.0,0.0,104.85877990722656,70.09,7349.55188369751,0.0,0.0,0.0,104.85877990722656,7349.55188369751
319,2024-09-14 07:00:00,0.0,0.0,0.0,104.74919128417967,56.42,5909.949372253417,0.0,0.0,0.0,104.74919128417967,5909.949372253417
320,2024-09-14 08:00:00,0.0,0.16,-0.16,101.89856719970705,41.65,4244.075323867798,0.0,0.0,0.0,101.89856719970705,4244.075323867798
321,2024-09-14 09:00:00,4.856177852304267,5.87,-1.0138221476957332,71.18952941894531,35.21,2506.5833308410647,0.0,0.0,0.0,71.18952941894531,2506.5833308410647
322,2024-09-14 10:00:00,12.642780292783057,19.25,-6.607219707216943,46.49437713623047,34.19,1589.6427542877195,0.0,0.0,0.0,46.49437713623047,1589.6427542877195
323,2024-09-14 11:00:00,24.18844650015971,12.15,12.03844650015971,52.83185577392578,37.36,1973.7981317138672,12.03844650015971,12.03844650015971,0.0,52.83185577392578,1973.7981317138672
324,2024-09-14 12:00:00,38.29212528915378,92.16,-53.867874710846216,14.154302597045898,38.51,545.0821930122376,12.03844650015971,0.0,0.0,14.154302597045898,545.0821930122376
325,2024-09-14 13:00:00,51.59979148806711,122.86,-71.26020851193289,5.163780212402344,37.95,195.96545906066896,12.03844650015971,0.0,0.0,5.163780212402344,195.96545906066896
326,2024-09-14 14:00:00,56.108997680263904,124.59,-68.48100231973609,4.836219787597656,37.68,182.22876159667967,12.03844650015971,0.0,0.0,4.836219787597656,182.22876159667967
327,2024-09-14 15:00:00,57.59522933365667,121.42,-63.82477066634333,5.0,39.2,196.0,12.03844650015971,0.0,0.0,5.0,196.0
328,2024-09-14 16:00:00,57.11831919403622,116.28,-59.16168080596378,5.636226654052734,48.15,271.38431339263917,12.03844650015971,0.0,0.0,5.636226654052734,271.38431339263917
329,2024-09-14 17:00:00,51.47600840927736,108.61,-57.13399159072264,5.363773345947266,84.88,455.27708160400385,12.03844650015971,0.0,0.0,5.363773345947266,455.27708160400385
330,2024-09-14 18:00:00,40.3475638836745,86.2,-45.8524361163255,6.688124656677246,108.52,725.7952877426147,5.3503218434824635,0.0,6.688124656677246,0.0,0.0
331,2024-09-14 19:00:00,27.97374427021401,41.76,-13.786255729785989,27.12138557434082,104.43,2832.286295528412,0.0,0.0,5.3503218434824635,21.77106373085836,2273.5521854135386
332,2024-09-14 20:00:00,11.5621710740065,12.09,-0.5278289259935001,56.94522857666016,93.7,5335.767917633058,0.0,0.0,0.0,56.94522857666016,5335.767917633058
333,2024-09-14 21:00:00,3.198371530697723,0.41,2.788371530697723,85.67350006103516,87.65,7509.282280349732,0.0,2.788371530697723,2.788371530697723,82.88512853033744,7264.881515684077
334,2024-09-14 22:00:00,0.0,0.0,0.0,100.95977020263672,82.83,8362.4977658844,0.0,0.0,0.0,100.95977020263672,8362.4977658844
335,2024-09-14 23:00:00,0.0,0.0,0.0,103.44253540039062,81.07,8386.086344909667,0.0,0.0,0.0,103.44253540039062,8386.086344909667
